"song.id" "song" "id" "name_artist" "language" "text" "translation"
"74" "3ade68b8g0011afa3" "Uprising" "3ade68b8g0011afa3" "muse" 1 "Paranoia is in bloom The Pr transmissions will resume They'll try to push drugs that keep us all dumbed down And hope that we will never see the truth around  (So come on)  Another promise, another scene, Another packaged lie to keep us trapped in greed And all the green belts wrapped around our minds And endless red tape to keep the truth confined  (So come on)  They will not force us They will stop degrading us They will not control us We will be victorious  (So come on)  Interchanging mind-control Come let the revolution takes its toll If you could flick the switch and open your third eye You'd see that We should never be afraid to die  (So come on)  Rise up and take the power back It's time the fat cats had a heart attack They know that their time's coming to an end We have to unify and watch our flag ascend  (So come on)  They will not force us They will stop degrading us They will not control us We will be victorious  (So come on)  They will not force us They will stop degrading us They will not control us We will be victorious  (So come on)" "[Rebelião]   A paranóia está florescendo As transmissões de propagandas serão retomadas Eles tentarão empurrar drogas fazer todos nós de estúpidos  E esperar que nós nunca vejamos a verdade ao redor  (Então vamos)  Outra promessa, outra cena, outra Um pacote para não nos manter presos em ganância Com todos os \"cintos verdes\" amarrados em nossas mentes E uma burocracia sem fim para manter a verdade confinada  (Então vamos)  Eles não vão nos forçar Eles irão parar de nos humilhar Eles não vão nos controlar Nós seremos vitoriosos  (Então vamos)  Intercâmbio de controle da mente, vem deixar a Revolução pagar seu pedágio, se você pudesse Balançar o relógio e abrir seu terceiro olho Você veria que Nunca deveríamos ter medo de morrer  (Então vamos)  Erga-se e tome o poder de volta, é hora de Os gananciosos terem um infarto, você sabe que O tempo deles está chegando ao fim, nós temos que Unificar e assistir a ascenção de nossa bandeira  (Então vamos)  Eles não vão nos forçar Eles irão parar de nos humilhar Eles não vão nos controlar Seremos vitoriosos  (Então vamos)  Eles não vão nos forçar Eles irão parar de nos humilhar Eles não vão nos controlar Seremos vitoriosos  (Então vamos)"
"75" "3ade68b8g044d00b3" "Big Freeze" "3ade68b8g044d00b3" "muse" 1 "Healed, or are you still just reeling? Are you fine? Have you found a way to escape? Are you here, just because I need you? Can we hole up, a big freeze is heading our way.  We are on a hiding to nowhere, We still hope, but our dreams are not the same. And I, I lost before I started, I'm collapsing in stellar clouds of gas.  Hear me. What words just can't convey. Feel me. Don't let the sun in your heart decay. Fight, or will you show me mercy? We've expelled, the goodness from our hearts. Are you here, just to prove you're winning? Can we hole up, and ride out this electrical storm?  We destroyed something beautiful. We have faith, but our truths are not the same. Don't give up, don't let the magic leave us, Stop the loneliest force becoming king of the universe.  Hear me. What words just can't convey. Feel me. Don't let the sun in your heart decay.  Don't give up, don't let the magic leave us. We're collapsing in stellar clouds of gas.  Hear me. What words just can't convey. Feel me. Don't let the sun in your heart decay." "[Grande congelamento] Curada, ou você ainda está apenas recuperando? Você está bem? Já encontrou uma maneira de escapar? Você está aqui, só porque eu preciso de você? Podemos nos esconder, um grande congelamento está vindo em nossa direção .  Estamos em um esconderijo para lugar nenhum Nós ainda esperamos, mas nossos sonhos não são os mesmos . E eu, que perdi antes de começar Estou desabando em nuvens estelares de gás .  Ouça-me. Que as palavras não podem expressar . me sentir. Não deixe o sol em seu decaimento coração . Luta, ou você vai me mostrar misericórdia? Nós expulso, a bondade de nossos corações . Você está aqui, só para provar que você está ganhando? Podemos buraco, e superar esta tempestade elétrica?  Nós destruímos algo bonito . Temos fé, mas as nossas verdades não são a mesma coisa . Não desista, não deixe que a magia nos deixar Pare o rei solitário força tornando-se do universo .  Ouça-me. Que as palavras não podem expressar . me sentir. Não deixe o sol em seu decaimento coração .  Não desista, não deixe que a magia nos deixar . Estamos colapso em nuvens estelares de gás .  Ouça-me. Que as palavras não podem expressar . me sentir. Não deixe o sol em seu decaimento coração."
"76" "3ade68b8g04d180b3" "Revolt" "3ade68b8g04d180b3" "muse" 1 "How did we get in so much trouble? Getting out just seems impossible Oppression is persisting I can't fight this brain conditioning Our freedom's just a loan Run by machines and drones  They've got us locked into their sights Soon, they'll control what's left inside Don't try to hide it Don't tell me it's not there  You've got strength, you've got soul You've felt pain, you've felt love You can grow (you can grow), you can grow (you can grow) You can make this world what you want You can revolt You can revolt You can revolt  Can you hear a distant thunder? Taste earth's blood and hunger We live in a toxic jungle Truth is suppressed to mumbles  They'll take away our homes They're just machines and drones Don't try to fight it Don't tell me you can't see  You've got strength, you've got soul You've felt pain, you've felt love You can grow (you can grow), you can grow (you can grow) You can make this world what you want You can revolt You can revolt You can revolt  I can feel your pain I can feel your confusion I can see you're trapped in a maze Let's find a way to escape  You've got strength, you've got soul You're not afraid, you're not a drone You can grow (you can grow), you can grow (you can grow) You can make this world what you want You can revolt You can revolt You can revolt" "[Revolta]  Como conseguimos nos meter em tantos problemas? Escapar simplesmente parece impossível A opressão persiste Não posso lutar contra cérebros condicionados Nossa liberdade é só um empréstimo Executado por máquinas e drones  A sua mira está sempre em nós Logo, eles vão controlar o que nos resta por dentro Não tente esconder Não me diga que não está lá  Você tem força, você tem alma Você já sentiu dor, você já sentiu amor Você pode crescer (você pode crescer), você pode crescer Você pode fazer deste mundo o que você quer Você pode se revoltar Você pode se revoltar Você pode se revoltar  Você pode ouvir um trovão ao longe? O sabor do sangue e a fome da Terra Vivemos em uma selva tóxica A verdade é suprimida por murmúrios  Eles vão levar as nossas casas Eles são apenas máquinas e drones Não tente lutar Não me diga que não consegue ver  Você tem força, você tem alma Você já sentiu dor, você já sentiu amor Você pode crescer (você pode crescer), você pode crescer Você pode fazer deste mundo o que você quer Você pode se revoltar Você pode se revoltar Você pode se revoltar  Eu posso sentir sua dor Eu posso sentir sua confusão Eu posso ver que você está preso em um labirinto Vamos encontrar uma maneira de escapar  Você tem força, você tem alma Você já sentiu dor, você já sentiu amor Você pode crescer (você pode crescer), você pode crescer Você pode fazer deste mundo o que você quer Você pode se revoltar Você pode se revoltar Você pode se revoltar"
"77" "3ade68b8g06d1afa3" "Falling With The Crowd (Newton Abbot demo)" "3ade68b8g06d1afa3" "muse" 1 "So I will close my ears to the falling with the crowd I never thought of her I listen to your air Try to shout and I will smile  You can hear, hear your infectious laugh But you can't hear me ring the bell You can hear, hear you singing along to this  And pretending not to hear me shout Too many heard  So I will close my ears to the falling with the crowd I never thought of her I listen to your air Try to shout and I will smile I never thought of her  (Falling with the crowd) Here's to my mistake (Falling with the crowd) I wanna go home Dressed by no one else  Doesn't matter cause I'm not that sure Too aware of what's been done before You can hear, hear you singing along to this  And pretending not to hear me shout You know it's true  So I will close my ears to the falling with the crowd I never thought of her I listen to your air Try to shout and I will smile I never thought of her  (Falling with the crowd) Dressed my breath to live  I wanna go home Dressed by no one else Drilled into my cave" "[Caindo com a multidão]  Então eu vou fechar meus ouvidos para a queda com a multidão Eu nunca pensei nela Eu escuto o seu ar Tente gritar e eu vou sorrir  Você pode ouvir, ouvir o seu riso contagiante Mas você não pode me ouvir tocar o sino Você pode ouvir, ouvir você cantando junto a isto E, fingindo não ouvir-me gritando Muitos ouviram  Então eu vou fechar meus ouvidos para a queda com a multidão Eu nunca pensei nela Eu escuto o seu ar Tente gritar e eu vou sorrir Eu nunca pensei nela  (Caindo com a multidão) Um brinde ao meu erro (Caindo com a multidão) Eu quero ir para casa Vestido por mais ninguém  Não importa porque eu não tenho tanta certeza Sei bem o que já foi feito antes Você pode ouvir, ouço você cantando junto  E, fingindo não me ouvir gritando Você sabe que é verdade  Então eu vou fechar meus ouvidos para a queda com a multidão Eu nunca pensei nela Eu escuto o seu ar Tente gritar e eu vou sorrir Eu nunca pensei nela  (Caindo com a multidão) Vestindo minha respiração para viver  Eu quero ir para casa Vestido por mais ninguém Mandado para dentro da minha caverna  Tradução: winchester"
"78" "3ade68b8g09e6d0b3" "Get Up and Fight (Feat. Tove Lo)" "3ade68b8g09e6d0b3" "muse" NA "What we have's the only thing worth fighting for And I, I won't let nothing keep us apart Through these fallouts there is A truth and pain but through it all You will always have my heart  I see a change on the horizon Reasons to be frightened I know that we can pull through I am here to tell you  Get up and fight Get up and fight I can't do this thing without you I'm lost in this without you Get up and fight We've gotta get up and fight I can't handle this without you Can't do it without you  In our heads, a million voices scream and shout And no one will ever hear a sound Oh, only you can hush it And calm the turmoil and the noise And help me reach the higher ground  I see a change on the horizon Reasons to be frightened There's nothing we can't get through I am here to tell you  To get up and fight Get up and fight I can't do this thing without you I'm lost in this without you Get up and fight We've gotta get up and fight I can't handle this without you Can't do it without you  Get up and fight Get up and fight I can't do it without you  Get up and fight Get up and fight I can't do this thing without you I'm lost in this without you Get up and fight We've gotta get up and fight I can't handle this without you Can't do it without you  I can't survive without your love in my life You've gotta get up and fight" NA
"79" "3ade68b8g0dd56fa3" "Can't Take My Eyes Off You" "3ade68b8g0dd56fa3" "muse" 1 "You're just too good to be true. Can't take my eyes off  you. You feel like heaven to touch. I wanna hold you so much. At long last love has arrived And I thank God i'm alive. You're just too good to be true. Can't take my eyes off  you.  Pardon the way that I stare. There's nothing else to compare. The sight of you makes me weak. There are no words left to speak, But if you feel like I feel, Please let me know that it's real. You're just too good to be true. Can't take my eyes off of you.  I love you, baby, And if it's quite alright, I need you, baby, To warm a lonely night. I love you, baby. Trust in me when i say: Oh, pretty baby, Don't bring me down, I pray. Oh pretty baby, now that i found you, stay And let me love you, baby. Let me love you.  You're just too good to be true. Can't take my eyes off  you. You feel like heaven to touch. I wanna hold you so much. At long last love has arrived And I thank God I'm alive. You're just too good to be true. Can't take my eyes off  you.  I love you baby, And if it's quite alright, I need you, baby, To warm a lonely night. I love you, baby. Trust in me when I say: Oh, pretty baby, Don't bring me down, I pray. Oh pretty baby, now that i found you stay And let me love you, baby. Let me love you..." "[Não consigo tirar os olhos de você] Você é boa demais para ser verdade Não consigo tirar meus olhos de você Tocar você seria o paraíso Quero tanto te abraçar Até que enfim o amor chegou E agradeço a Deus por estar vivo Você é boa demais para ser verdade Não consigo tirar meus olhos de você  Me perdoe o jeito de te encarar Não há nada mais para compará-la A visão de você me deixa fraco Não há mais palavras para falar Mas se você se sente como eu me sinto Por favor me deixe saber que isso é verdadeiro Você é boa demais para ser verdade Não consigo tirar os olhos de você!  Eu te amo, baby E se você concordar tudo bem eu preciso de você Para aquecer uma noite solitária Eu te amo, baby E acredite em mim quando eu disser Oh, linda baby Não me deixe triste, eu imploro! Oh, linda baby Agora que eu te encontrei, fique E me deixe amá-la Oh baby, deixe-me amá-la  Você é boa demais para ser verdade Não consigo tirar meus olhos de você Tocar você seria o paraíso Quero tanto te abraçar Até que enfim o amor chegou E agradeço a Deus por estar viva Você é boa demais para ser verdade Não consigo tirar meus olhos de você  Eu te amo, baby E se você concordar, tudo bem eu preciso de você Para aquecer uma noite solitária Eu te amo, baby E acredite em mim quando eu disser Oh, linda, baby Não me deixe triste, eu imploro! Oh, linda baby Agora que eu te encontrei, fique E me deixe amá-la Oh baby, deixe-me amá-la"
"80" "3ade68b8g0ed2d0b3" "The Dark Side" "3ade68b8g0ed2d0b3" "muse" 1 "I have lived in darkness For all my life I've been pursued You'd be afraid if you could feel my pain And if you could see the things I am able to see  Break me out, break me out Let me flee Break me out, break me out Set me free  I hail from the dark side For all my life I've been besieged You'd be scared living with my despair And if you could feel the things I am able to feel  Break me out, break me out Let me flee Break me out, break me out Set me free  Break me out, break me out Let me flee Break me out, break me out Set me free Save me from the dark side Break me out, break me out Set me free" "[O Lado Sombrio]   Eu tenho vivido na escuridão Por toda a minha vida, eu fui perseguido Você ficaria com medo se pudesse sentir minha dor E se pudesse ver as coisas que eu posso ver  Me solte, me solte Deixe-me fugir Me solte, me solte Me liberte  Eu venho do lado sombrio Por toda a minha vida, eu estive cercado Você teria medo de viver com o meu desespero E se pudesse sentir as coisas que eu sou capaz de sentir  Me solte, me solte Deixe-me fugir Me solte, me solte Me liberte  Me solte, me solte Deixe-me fugir Me solte, me solte Me liberte Me salve do lado sombrio Me solte, me solte Me liberte"
"81" "3ade68b8g12b01fa3" "Hyper Chondriac Music" "3ade68b8g12b01fa3" "muse" 1 "Your golden skies feed my role In this forgotten space race under my control Who's returned from the dead? Who remains (just to spit it in your face)  You know that I don't want you and I never did I don't want you and I never will  You wanted far more than I was worth And you think I was scared yeah And you needed proof Who really cares anymore? Who restrains (just to spit it in your face)  You know that I don't love you and I never did I don't want you and I never will Waahhh" "[Música Excitante]  Seus céus dourados alimentam o meu vazio Nesta esquecida corrida espacial sob meu controle Quem voltou dos mortos? Quem permaneceu? (só pra cuspir na sua cara)  Você sabe que eu não te quero e nunca quis Eu não te quero e eu nunca irei querer  Você queria muito mais do que eu valia E você acha que eu estava com medo, yeah E você precisava de provas Mas quem realmente se importa? Quem domina?(só pra cuspir na sua cara)  Você sabe que eu não te amo e eu nunca amei Eu não te quero e eu nunca irei querer waahhh"
"82" "3ade68b8g144d00b3" "The 2nd Law: Isolated System" "3ade68b8g144d00b3" "muse" NA "Instrumental" NA
"83" "3ade68b8g189c00b3" "Panic Station" "3ade68b8g189c00b3" "muse" 1 "You won't get much closer Until you sacrifice it all You won't get to taste it With your face against the wall  Get up and commit Show the power trapped within Do just what you want to Now stand up and begin  1, 2, 3, 4 fire's in your eyes And this chaos it defies imagination 5, 6, 7, 8 minus 9 lives You've arrived at panic station  Doubts will try to break you Unleash your heart and soul Trouble will surround you Start taking some control  Stand up and deliver Your wildest fantasy Do what the fuck you want to There's no one to appease  1, 2, 3, 4 fire's in your eyes And this chaos it defies imagination 5, 6, 7, 8 minus 9 lives You've arrived at panic station  1, 2, 3, 4 fire's in your eyes And this chaos it defies imagination 5, 6, 7, 8 minus 9 lives And I know that you will fight for the duration  1, 2, 3, 4 fire's in your eyes And you know I'm not resisting your temptations 5, 6, 7, 8 minus 9 lives You've arrived at panic station" "[Estação do pânico] Você não vai chegar muito perto Até você sacrificar tudo Você não irá prová-lo Com seu rosto contra a parede  Levante-se e comprometa-se Mostre o seu poder aprisionado Faça apenas o que você quiser Agora levante-se e comece  1, 2, 3, 4, o fogo está em seus olhos Esse caos desafia a imaginação 5, 6, 7, 8 menos 9 vidas Você chegou na estação do pânico  Dúvidas tentarão te corromper Liberte seu coração e sua alma Os problemas te cercarão Comece a ter algum controle sobre eles  Levante-se e entregue Sua fantasia mais louca Faça o que você quiser Não há ninguém para impedir  1, 2, 3, 4, o fogo está em seus olhos Esse caos desafia a imaginação 5, 6, 7, 8 menos 9 vidas Você chegou na estação do pânico  1, 2, 3, 4, o fogo está em seus olhos Esse caos desafia a imaginação 5, 6, 7, 8 menos 9 vidas Sei que você lutará para que dure  1, 2, 3, 4, o fogo está em seus olhos Você sabe que não estou resistindo as suas tentações 5, 6, 7, 8 menos 9 vidas Você chegou na estação do pânico"
"84" "3ade68b8g19e6d0b3" "Blockades" "3ade68b8g19e6d0b3" "muse" NA "The truth is like when I am killing in order to survive I have never felt so alive I am always seeking to live and die on the edge Life is a broken simulation I'm unable to feel I'm searching for something that's real I am always seeking to see what's behind the veil  Trapped in a maze of unseen walls These blockades must fall  Crush, crush Where's the rush? Seize, fight for your life Smash, test Beat the best Fight for your life Leave me inside now  I never sleep or rest But I'm still running out of time I have sacrificed all of my life The time has come to To prove to you what I'm worth  Trapped in a maze of endless walls These blockades must fall  Crush, crush Where's the rush? Seize, fight for your life Smash, test Beat the best Fight for your life Leave me inside now  Crush, crush Where is the rush? Seize, fight for your life Smash, test Beat the best Fight for your life Leave me inside now" NA
"85" "3ade68b8g1c749fa3" "House Of The Rising Sun" "3ade68b8g1c749fa3" "muse" 1 "There is a house in New Orleans They call the Risin' Sun And it's been the ruin of many a poor boy. And God, I know I'm one.  My mother was a tailor. She sewed my new blue jeans. My father was a gamblin' man Down in New Orleans.  Now, the only thing a gambler needs Is a suitcase and a trunk And the only time that he's satisfied Is when he's all a-drunk.  Oh, Mother, tell your children Not to do what I have done. Spend your lives in sin and misery In the house of the risin' sun.  Well, I've got one foot on the platform. And the other's on the train. I'm goin' back to New Orleans To wear that ball and chain.  Well, there is a house in New Orleans They call the Risin' Sun And it's been the ruin of many a poor boy. And God, I know I'm one." "[Casa do sol nascente] Existe uma casa em Nova Orleans, Eles a chamam de Sol Nascente. Ela foi as ruínas de vários garotos pobres. E, Deus, eu sei que sou um deles.  Minha mãe era uma costureira, Ela costurou meu novo jeans azul. Meu pai era um homem do jogo, Lá em Nova Orleans.  Agora, a única coisa que um jogador precisa, É de uma mala de viagem e um porta malas. E o único momento em que ele está satisfeito, É quando ele está completamente bêbado.  Oh, Mãe, diga a suas crianças, Para não fazerem o que eu fiz. Passar suas vidas no pecado e e na tristeza, Na casa do sol nascente.  Bom, estou com um pé na plataforma. E o outro no trem. Estou voltando para Nova Orleans. Para vestir aquela bola e corrente.  Bom, existe uma casa em Nova Orleans, Eles a chamam de Sol Nascente. Ela foi as ruínas de vários garotos pobres. E, Deus, eu sei que sou um deles."
"86" "3ade68b8g244d00b3" "Prelude" "3ade68b8g244d00b3" "muse" NA "Instrumental" NA
"87" "3ade68b8g24d180b3" "Drones" "3ade68b8g24d180b3" "muse" 1 "Killed by drones My mother, my father My sister and my brother My son and my daughter killed by drones  Our lives between your fingers Can you feel anything? Are you dead inside? Now you can kill From the safety of your home with drones  Amen" "[Drones]  Morto por drones Minha mãe, meu pai Minha irmã e meu irmão Meu filho e minha filha morto por drones  Nossas vidas entre seus dedos Você pode sentir alguma coisa? Você está morto por dentro? Agora você pode matar Da segurança de sua casa com drones  Amém"
"88" "3ade68b8g26d1afa3" "Boredom (Newton Abbot Demo)" "3ade68b8g26d1afa3" "muse" NA "We should be in the summer spirit But it might as well be rain We should be having such a good time But I'm so bored it's causing me pain  My dear This love is dead Somehow, someway You'll come away With you it's dead  I can't let you pretend These days (These days) Are the best you've had  Doesn't matter 'cause I love you  Stop telling me to try and cheer up I just don't wanna be here We should be having such a good time But you're no good No, you are going blind  My dear This love is dead There's no way You'll come away With you it's dead  I can't let you pretend These days  (These days) Are the best you've had  My dear, this love is dead Somehow, someway You'll come away" NA
"89" "3ade68b8g289c00b3" "Follow Me" "3ade68b8g289c00b3" "muse" 1 "When darkness falls  And surrounds you When you fall down When you're scared  And you're lost  Be brave I'm coming to hold you now When all your strength has gone And you feel wrong Like your life has slipped away  Follow me You can follow me And I I will not desert you now  When your fire has died out And no one's there They have left you for dead  Follow me You can follow me I will keep you safe  Follow me You can follow me I will protect you  I won't let them Harm Harm you When your heart is breaking  You can follow me You can follow me I will always keep you safe  Follow me You can trust in me I will always protect you  My love" "[Me Siga] Quando a escuridão cair E cercar você Quando cair Quando se assustar Quando estiver perdido  Seja corajoso Estou indo te abraçar Quando sua força se esvair E você se sentir errado Como se sua vida tivesse escapado  Me siga Você pode me seguir E eu Eu não irei abandonar você agora  Quando seu fogo se extinguir E não houver ninguém E tomarem você por morto  Me siga Você pode me seguir Irei manter você a salvo  Me siga Você pode me seguir Irei proteger você  Não deixarei eles Machucarem Machucarem você Quando seu coração estiver quebrando  Você pode me seguir Você pode me seguir Sempre manterei você a salvo  Me siga Você pode confiar em mim Eu sempre protegerei você Meu amor"
"90" "3ade68b8g28bfafa3" "Soaked" "3ade68b8g28bfafa3" "muse" 1 "Soaked to the bone Sink like a stone Walk on alone It's not the first time It's not the worst crime Your soul will be OK  And you've had enough Searching for love And you miss the touch Of someone new  Burned by your dreams It's never how it seems Cold crushed esteem Take shelter And hide forever Your soul will be OK  And you've had enough Searching for love And you miss the touch Of someone new  And you've had enough Searching for love And you miss the touch Of someone new  Soaked to the bone Sink like a stone I will take you home It's not the first time It's not the worst crime Our souls will be OK" "[Encharcado] Encharcado até o osso Afundo como uma pedra Ando sozinho Não é a primeira vez Não é o pior crime Sua alma ficará bem  E você aturou demais Buscando por amor E você sente falta do toque De alguém novo  Queimada por seus sonhos Nunca é como parece Estima fria e esmagada Encontre um abrigo E esconda-se para sempre Sua alma ficará bem  E você aturou demais Buscando por amor E você sente falta do toque De alguém novo  E você aturou demais Buscando por amor E você sente falta do toque De alguém novo  Encharcado até o osso Afundo como uma pedra Eu irei levar você para casa Não é a primeira vez Não é o pior crime Nossas almas ficarão bem"
"91" "3ade68b8g29e6d0b3" "The Void" "3ade68b8g29e6d0b3" "muse" NA "They'll say, no one can see us That we're estranged and all alone They believe nothing can reach us And pull us out of the boundless gloom  They're wrong They're wrong They're wrong Yeah, baby, they're wrong They're wrong They're wrong  They'll say the sun is dying And the fragile can't be saved And the cold, it will devour us And we won't rise up and slay giants  They're wrong They're wrong They're wrong Yeah, baby, they're wrong They're wrong They're wrong  It takes a leap of faith To awake from these delusions You are the coder and [?]  They'll say, no one will find us That we're estranged and all alone They believe nothing can reach us And pull us out of the boundless gloom  They're wrong They're wrong They're wrong Babe, they're wrong They're wrong They're wrong" NA
"92" "3ade68b8g30c56fa3" "Interlude" "3ade68b8g30c56fa3" "muse" NA "(Instrumental)" NA
"93" "3ade68b8g3eda00b3" "The 2nd Law: Unsustainable" "3ade68b8g3eda00b3" "muse" 1 "Spoken:  All natural and technological processes proceed in such a way that the availability of the remaining energy decreases. In all energy exchanges, if no energy enters or leaves an isolated system, the entropy of that system increases.  Energy continuously flows from being concentrated,  to becoming dispersed, spread out, wasted and useless. New energy cannot be created and high grade energy is being destroyed.  An economy based on endless growth is…  Un-sus-tain-able! Un-sus... Unsustain, unsustain, unsust... Un-s... un-s...  Unsustainable, Unsustainable un-sus...  Unsustain, unsustain, unsust... Un-sus... un-sus... You're un-sus-tain-able!  The fundamental laws of thermodynamics  will place fixed limits on technological innovation and human endorsement. In an isolated system, the entropy can only increase. A species set on endless growth is...  Un-sus-tain-able! Un-sus... Unsustain, unsustain, unsust... Un-s... un-s...  Unsustainable, Unsustainable un-sus...  Unsustain, unsustain, unsust... Un-sus... un-sus... You're un-sus-tain-able!" "[A 2 ª Lei: insustentável] Falado  Todos os processos naturais e tecnológicos prosseguir de tal forma que a disponibilidade de energia restante diminui Em todas as trocas de energia, se nenhuma energia entra ou sai de um sistema isolado a entropia do sistema que aumenta  energia flui continuamente de ser concentrada para se tornar dispersa, espalhar-se, perdido e inútil New energia não pode ser criada e energia de alta qualidade está sendo destruído Uma economia baseada no crescimento infinito é  Un-sus-Tain-capaz! Un-sus insustentável, insustentável, unsust Un-s... un-s  insustentável insustentável un-sus  insustentável, insustentável, unsust Un-sus... un-sus Você é un-sus-Tain-capaz!  As leis fundamentais da termodinâmica vai colocar limites fixados na inovação tecnológica e apoio humano Em um sistema isolado, a entropia só pode aumentar A espécies constantes no crescimento infinito é  Un-sus-Tain-capaz! Un-sus insustentável, insustentável, unsust Un-s... un-s  insustentável insustentável un-sus  insustentável, insustentável, unsust Un-sus... un-sus Você é un-sus-Tain-capaz!"
"94" "3ade68b8g3fe770b3" "Dead Inside" "3ade68b8g3fe770b3" "muse" 1 "Dead inside  Revere a million prayers And draw me into your holiness But there's nothing there Light only shines From those who share  Unleash a million drones Then confine me then erase me babe Do you have no soul It's like it died long ago  Your lips feel warm to the touch You can bring me back to life On the outside you're ablaze and alive But you're dead inside  You're free to touch the sky Whilst I am crushed and pulverized Because you need control Now I'm the one who's letting go  You like to give an inch Whilst I am giving infinity But now I've got nothing left You have no cares and I'm bereft  Your skin feels warm to caress I see magic in your eyes On the outside you're ablaze and alive But you're dead inside  Feel me now Hold me please I need you to see who I am Open up to me  Stop hiding from me It's hurting babe Only you can stop the pain Don't leave me out in the cold  Don't leave me out to die I gave you everything I can't give you anymore Now I've become just like you  My lips feel warm to the touch And my words seem so alive My skin is warm to caress I'll control and hypnotize  You taught me to lie Without a trace And to kill with no remorse  On the outside I'm the greatest guy Now I'm dead inside" "[Morto por dentro]   Morto por dentro  Reverencie um milhão de orações E me desenhe em sua santidade Mas não há nada aí A luz somente brilha Pra quem a compartilha  Liberte um milhão de drones Então me confine depois me apague, baby Você não tem alma Parece que morreu há muito tempo  Seus lábios são calorosos de tocar Você pode me trazer de volta a vida Por fora, você está resplandescente e viva Mas você está morta por dentro  Você é livre para tocar o céu Enquanto estou esmagado e pulverizado Pois você precisa de controle Agora eu sou aquele que está se libertando  Você gosta de ceder um milímetro Enquanto eu dou o infinito Mas agora não me resta mais nada Você não se importa e eu estou desprovido  Sua pele é tão calorosa para acariciar Vejo mágica em seus olhos Por fora, você está resplandecente e viva Mas você está morta por dentro  Me sinta agora Me abrace por favor Preciso que você veja quem eu sou Se abra para mim  Pare de se esconder de mim Está machucando, baby Só você pode parar a dor Não me deixe no frio  Não me deixe morrer Lhe dei tudo Não posso te dar mais Agora me tornei exatamente como você  Meus lábios são calorosos de tocar E minhas palavras parecem tão revigoradas Minha pele é calorosa de acariciar Vou controlar e hipnotizar  Você me ensinou a mentir Sem nenhum vestígio E a matar sem remorso  Por fora, sou um cara extraordinário Agora, estou morto por dentro"
"95" "3ade68b8g4388c0b3" "Thought Contagion" "3ade68b8g4388c0b3" "muse" 1 "Strung out, falling from the big time Welcome to the infinite black skies Brain cleansed, fractured identity Fragments and scattered debris  Thought Contagion Thought Contagion  Fall down, learn when to count it out Prop me up, before I black out Withdraw before you're out of time Clean slate and buried war crimes  You've been bitten by A true believer You've been bitten by Someone who's hungrier than you You've been bitten by A true believer You've been bitten by Someone's forced beliefs  Thought Contagion Thought Contagion  They'll never do what you want them to Give it up and watch it break though It's too late for a revolution Brace for the final solution  Thought Contagion Thought Contagion  You've been bitten by A true believer You've been bitten by Someone who's hungrier than you You've been bitten by A true believer You've been bitten by Someone's forced beliefs  Thought Contagion Thought Contagion  Strung out, falling from the big time Welcome to the infinite black skies It's too late for a revolution Brace for the final solution" "[Ideia Contagiosa]  Viciado, em queda do sucesso Bem-vindo ao céu negro infinito Cérebro limpo, identidade fraturada Fragmentos e detritos dispersos  Ideia Contagiosa Ideia Contagiosa  Caia, aprenda quando contar Prepare-me, antes que eu apague Desista, antes que acabe seu tempo Começar do zero e crimes de guerra enterrados  Você foi mordido por Um verdadeiro crente Você foi mordido por Alguém que está mais faminto que você Você foi mordido por Um verdadeiro crente Você foi mordido pelas Crenças forçadas de alguém  Ideia Contagiosa Ideia Contagiosa  Eles nunca farão o que você quer que eles façam Desista e assista romper É tarde demais para uma revolução Prepare-se para a solução final  Ideia Contagiosa Ideia Contagiosa  Você foi mordido por Um verdadeiro crente Você foi mordido por Alguém que está mais faminto que você Você foi mordido por Um verdadeiro crente Você foi mordido pelas Crenças forçadas de alguém  Ideia Contagiosa Ideia Contagiosa  Viciado, em queda do sucesso Bem-vindo ao céu negro infinito É tarde demais para uma revolução Prepare-se para a solução final"
"96" "3ade68b8g46d1afa3" "Balloonatic (Twin demo)" "3ade68b8g46d1afa3" "muse" 1 "You came, You came, you scorched her You came, unstained you adore her  United again  Like separated twins  United again   You  You will remember She knows, she knows you want her  United again  Like separated twins  United again  United again  Like separated twins  You can be...  Come gentle, slowly,  Down tonight" "[Balloonatic (Twin demo) ] Você veio Você veio, você queimou ela Você veio, imaculada você adora ela  United novamente como gêmeos separados United novamente  ti Você vai se lembrar Ela sabe, ela sabe que você quer que ela  United novamente como gêmeos separados United novamente  United novamente como gêmeos separados Pode ser  Vem suave, lenta Down Tonight"
"97" "3ade68b8g48a0bfa3" "Prague" "3ade68b8g48a0bfa3" "muse" 1 "It breaks my heart to leave you far behind it breaks me up to leave so suddenly knowing we might never meet again It hurts so much to lose another friend  I could hope you're just as sad to see me go but I'd hate to be the cause of grief to someone I like so Knowing we might never meet again It hurts so much to lose another friend." "[Praga] Me parte o coração Te deixar para trás E me despedaça Te deixar tão de repente Sabendo que talvez nunca mais  Nos encontremos novamente E machuca tanto Perder outro amigo  Eu poderia esperar que você também estivesse triste Por me ver indo embora Mas eu odiaria ser a causa Do sofrimento de alguém que eu gosto tanto Sabendo que talvez nunca mais  Nos encontremos novamente E machuca tanto Perder um outro amigo"
